Date,Management Unit,County,Sex,Age,materialSampleType,Weight,Length
12/16/09,Malheur River,Malheur,F,4,A,105,78
12/18/09,Klamath Falls,Klamath,F,3,A,90,71
12/18/09,Metolius,Jefferson,M,4,C,,90
12/21/09,Ukiah,Umatilla,F,3,A,85,73
12/23/09,Grizzly,Crook,F,7,A,60,83
12/23/09,Metolius,Jefferson,M,4,C,,84
12/24/09,Warner,Lake,F,2,A,103,77
12/24/09,Melrose,Douglas,M,3,A,120,78
12/26/09,Alsea,Benton,F,2,A,,60
12/26/09,Santiam,Clackamas,F,2,C,,72
12/27/09,Interstate,Klamath,M,2,B,100,72
12/27/09,Maury,Crook,F,1,A,80,76
12/27/09,Interstate,Lake,F,5,A,,77
12/28/09,Fossil,Wheeler,F,3,A,79,73
12/28/09,Steens Mtn,Harney,F,7,C,,90
12/28/09,Heppner,Grant,M,2,A,118,
12/29/09,Grizzly,Wheeler,M,4,A,,85
12/30/09,Ukiah,Umatilla,F,4,A,89,72
12/30/09,Ukiah,Umatilla,M,2,A,106,74
12/30/09,Biggs,Wheeler,F,2,A,100,78
12/30/09,McKenzie,Linn,M,2,C,,95
12/31/09,Steens Mtn,Harney,F,8,A,95,74
12/31/09,Santiam,Marion,F,2,C,,74
12/31/09,Interstate,Klamath,M,5,C,,75
12/31/09,Catherine Creek,Union,F,2,C,,78
12/31/09,Heppner,Morrow,M,6,C,,80
1/1/10,Desolation,Umatilla,F,2,C,,79
1/2/10,Alsea,Lane,M,4,A,129,85
1/2/10,Starkey,Union,M,4,A,149,
1/3/10,McKenzie,Linn,F,0,A,30,55
1/7/10,Fossil,Wheeler,F,0,A,39,63
1/7/10,Fossil,Wheeler,M,0,A,51,67
1/7/10,Fossil,Wheeler,F,4,A,89,74
1/8/10,Sumpter,Baker,M,6,A,100,76
1/8/10,Sumpter,Baker,F,4,A,60,
1/9/10,Northside,Grant,M,3,C,,92
1/11/10,McKenzie,Lane,F,3,A,89,77
1/12/10,Chetco,Curry,M,0,A,45,57
1/12/10,Melrose,Douglas,F,6,B,70,67
1/12/10,Chetco,Curry,F,5,C,,81
1/14/10,Ukiah,Umatilla,M,3,A,100,79
1/14/10,Lookout Mtn,Baker,M,8,A,133,86
1/15/10,Catherine Creek,Union,M,2,A,122,87
1/16/10,Alsea,Benton,F,0,A,14,41
1/16/10,Alsea,Benton,F,0,A,13,43
1/16/10,Alsea,Benton,M,0,A,14,47
1/16/10,Alsea,Benton,M,0,A,19,49
1/17/10,Paulina,Deschutes,M,4,C,,91
1/18/10,Sled Springs,Union,F,2,A,60,66
1/18/10,Dixon,Douglas,M,2,A,60,69
1/21/10,Steens Mtn,Harney,M,2,C,,80
1/21/10,Steens Mtn,Harney,M,2,C,,80
1/22/10,Warner,Lake,F,6,A,87,78
1/22/10,Steens Mtn,Harney,M,2,C,,80
1/23/10,Steens Mtn,Harney,F,3,C,,76
1/23/10,Maury,Crook,M,4,A,140,84
1/24/10,Ukiah,Umatilla,F,12,A,111,75
1/24/10,Steens Mtn,Harney,M,2,C,,81
1/24/10,Ukiah,Umatilla,F,6,A,83,82
1/24/10,Warner,Lake,M,6,A,126,85
1/24/10,Interstate,Lake,M,5,C,,86
1/25/10,Ukiah,Umatilla,F,2,A,81,65
1/25/10,Grizzly,Jefferson,M,5,C,,84
1/26/10,Klamath Falls,Klamath,M,4,A,129,76
1/26/10,Beulah,Harney,M,3,A,126,82
1/26/10,Ukiah,Umatilla,M,9,A,161,
1/27/10,Ukiah,Umatilla,M,9,A,132,76
1/28/10,Indigo,Lane,M,2,A,129,75
1/28/10,McKenzie,Linn,F,2,C,,79
1/30/10,Silver Lake,Lake,F,2,C,,79
1/30/10,Malheur River,Malheur,F,1,C,,85
1/31/10,Ukiah,Umatilla,F,2,A,76,71
1/31/10,Ukiah,Umatilla,F,6,A,97,78
2/1/10,Indigo,Lane,M,2,A,123,86
2/4/10,Fossil,Wheeler,F,0,A,38,56
2/4/10,Ukiah,Umatilla,F,6,A,99,73
2/5/10,Keating,Baker,M,6,A,120,
2/5/10,Ukiah,Umatilla,F,1,A,60,71
2/5/10,Ukiah,Umatilla,M,2,A,96,80
2/6/10,Starkey,Union,M,10,A,149,90
2/7/10,Grizzly,Wheeler,F,5,C,,81
2/8/10,Catherine Creek,Union,F,0,A,25,49
2/9/10,Willamette,Marion,F,0,A,25,50
2/10/10,McKenzie,Lane,M,0,A,43,62
2/11/10,Juniper,Harney,M,3,A,130,85
2/12/10,Alsea,Polk,M,4,C,,89
2/13/10,Warner,Lake,F,2,A,70,72
2/16/10,Fossil,Wheeler,F,7,C,,84
2/18/10,Rogue,Jackson,M,4,A,138,87
2/20/10,Indigo,Lane,M,2,A,119,75
2/22/10,Steens Mtn,Harney,M,5,C,,85
3/2/10,Biggs,Wheeler,F,4,A,100,81
3/2/10,Fossil,Wheeler,M,4,B,140,91
3/4/10,McKenzie,Lane,M,0,A,49,56
3/5/10,Steens Mtn,Harney,F,4,A,93,76
3/5/10,Santiam,Linn,F,6,C,,86
3/5/10,Mt Emily,Umatilla,M,4,A,150,
3/6/10,Santiam,Marion,F,1,C,,69
3/7/10,Melrose,Douglas,F,2,A,75,70
3/7/10,Maury,Crook,M,2,B,118,
3/12/10,Steens Mtn,Harney,M,4,A,117,83
3/13/10,Klamath Falls,Klamath,F,2,C,,74
3/13/10,Steens Mtn,Harney,F,10,A,100,76
3/13/10,Ukiah,Umatilla,M,3,A,96,79
3/13/10,Steens Mtn,Harney,M,3,A,117,80
3/13/10,Northside,Grant,M,4,C,,96
3/14/10,McKenzie,Linn,M,7,A,156,85
3/15/10,Metolius,Jefferson,M,2,C,,72
3/15/10,McKenzie,Linn,M,3,A,125,83
3/16/10,Ukiah,Umatilla,M,3,A,112,78
3/17/10,McKenzie,Lane,M,3,A,122,79
3/18/10,Sixes,Coos,M,4,C,,90
3/19/10,Willamette,Clackamas,M,1,A,100,72
3/22/10,Grizzly,Crook,M,1,A,84,74
3/22/10,Alsea,Polk,M,2,A,124,85
3/22/10,Sled Springs,Union,F,2,A,98,
3/25/10,Heppner,Grant,F,0,C,,79
3/26/10,Beulah,Malheur,M,5,A,140,85
3/26/10,Wenaha,Wallowa,M,2,C,,95
3/28/10,Melrose,Douglas,M,4,A,138,81
3/30/10,Tioga,Douglas,F,2,B,88,72
3/31/10,Ukiah,Umatilla,F,6,A,88,72
4/1/10,Ukiah,Umatilla,M,0,A,61,67
4/1/10,Ukiah,Umatilla,F,4,A,108,72
4/1/10,Rogue,Jackson,M,4,A,142,86
4/3/10,Sumpter,Baker,F,6,A,100,75
4/3/10,Melrose,Douglas,M,3,A,102,79
4/4/10,Sumpter,Baker,M,4,A,145,79
4/5/10,Ukiah,Umatilla,F,6,A,111,76
4/5/10,Warner,Lake,F,5,A,94,80
4/5/10,Beulah,Malheur,F,3,A,85,82
4/5/10,Beulah,Malheur,M,3,A,120,84
4/5/10,Murderers Creek,Malheur,F,9,C,,92
4/6/10,Melrose,Douglas,M,4,A,170,83
4/7/10,Biggs,Wheeler,F,3,A,88,75
4/8/10,Evans Creek,Josephine,M,3,A,140,85
4/9/10,Willamette,Lane,F,0,A,55,63
4/9/10,Willamette,Lane,M,0,A,64,71
4/9/10,White River,Wasco,M,6,C,,101
4/10/10,Sumpter,Baker,M,6,C,,80
4/10/10,Grizzly,Jefferson,M,6,C,,86
4/11/10,Tioga,Douglas,F,0,A,25,52
4/11/10,Tioga,Douglas,M,3,A,130,82
4/12/10,Ukiah,Umatilla,M,0,A,42,54
4/12/10,Ukiah,Umatilla,M,0,A,40,59
4/13/10,Warner,Lake,F,0,A,,51
4/14/10,Melrose,Douglas,M,2,A,135,85
4/17/10,Minam,Wallowa,M,0,C,,79
4/19/10,Beulah,Malheur,M,6,A,145,82
4/19/10,Beulah,Malheur,F,3,A,115,85
4/19/10,Alsea,Lincoln,M,1,C,,89
4/27/10,Fort Rock,Lake,F,2,C,,74
4/27/10,Beulah,Malheur,M,4,A,140,88
4/28/10,White River,Wasco,F,4,A,93,79
4/30/10,Ukiah,Umatilla,M,3,A,130,77
5/1/10,Alsea,Benton,F,7,A,85,70
5/1/10,Siuslaw,Lane,F,1,A,90,77
5/5/10,Beulah,Malheur,M,3,A,135,84
5/7/10,Tioga,Coos,M,2,A,144,85
5/7/10,Siuslaw,Lane,M,2,C,,93
5/11/10,Melrose,Douglas,M,1,C,,62
5/11/10,Klamath Falls,Klamath,M,1,A,65,69
5/12/10,Melrose,Douglas,F,2,A,85,81
5/20/10,Imnaha,Wallowa,F,2,C,,86
5/21/10,McKenzie,Lane,M,2,A,64,75
5/22/10,Metolius,Deschutes,F,1,A,72,74
5/22/10,Siuslaw,Lane,F,3,C,,80
5/23/10,Steens Mtn,Harney,F,3,A,90,72
5/23/10,Warner,Lake,M,3,A,110,86
5/23/10,Steens Mtn,Harney,M,6,A,142,89
5/29/10,McKenzie,Linn,M,3,A,125,80
5/31/10,Dixon,Douglas,M,4,B,99,81
6/2/10,Alsea,Lincoln,F,3,C,,76
6/2/10,Santiam,Marion,M,3,B,100,83
6/5/10,Santiam,Clackamas,M,2,C,,93
6/7/10,Beulah,Malheur,M,4,A,130,84
6/14/10,Santiam,Linn,F,6,A,,76
6/24/10,Willamette,Lane,M,3,A,82,75
6/28/10,Biggs,Sherman,F,1,A,73,70
6/30/10,Dixon,Douglas,M,10,A,73,89
7/1/10,Beulah,Malheur,M,2,A,80,83
7/1/10,Beulah,Malheur,M,7,A,140,91
7/3/10,Powers,Coos,M,3,A,80,84
7/5/10,Applegate,Jackson,M,1,A,82,74
7/8/10,Tioga,Douglas,M,5,C,,84
7/10/10,Tioga,Douglas,M,3,A,105,78
7/11/10,Applegate,Josephine,M,5,A,84,74
7/12/10,Alsea,Lane,M,6,A,135,87
7/21/10,Applegate,Josephine,M,4,A,91,83
7/22/10,Stott Mtn,Polk,M,1,A,75,77
7/24/10,McKenzie,Linn,F,1,A,70,74
7/24/10,McKenzie,Linn,M,1,A,,80
7/27/10,Interstate,Lake,M,5,A,150,79
7/27/10,Applegate,Jackson,M,2,A,118,80
7/29/10,Maury,Crook,M,2,C,,77
7/31/10,Sumpter,Baker,F,4,A,80,77
8/1/10,McKenzie,Linn,M,2,A,88,80
8/3/10,Willamette,Polk,F,2,A,55,69
8/5/10,Maury,Crook,M,2,A,80,72
8/6/10,Rogue,Jackson,M,7,A,123,87
8/7/10,Whitehorse,Malheur,M,5,A,128,84
8/8/10,Santiam,Clackamas,F,1,B,,67
8/12/10,McKenzie,Linn,F,2,A,75,80
8/15/10,Wilson,Tillamook,M,7,C,,90
8/21/10,Rogue,Jackson,F,1,A,60,68
8/21/10,Rogue,Jackson,F,3,A,80,77
8/23/10,Rogue,Jackson,F,1,A,73,
8/27/10,McKenzie,Linn,M,2,A,103,79
8/27/10,Ukiah,Umatilla,M,3,B,101,80
8/29/10,Santiam,Marion,F,0,C,,67
8/29/10,Starkey,Union,M,2,B,110,81
9/1/10,McKenzie,Linn,F,2,A,80,76
9/1/10,Northside,Grant,M,6,C,,90
9/2/10,Dixon,Douglas,M,2,A,,78
9/4/10,Stott Mtn,Polk,F,1,C,,68
9/4/10,Metolius,Jefferson,M,4,C,,94
9/5/10,Catherine Creek,Union,F,4,A,86,73
9/6/10,Alsea,Lane,F,0,A,24,59
9/6/10,Beulah,Malheur,M,4,A,111,
9/8/10,Evans Creek,Jackson,M,1,B,,75
9/10/10,Imnaha,Wallowa,F,1,C,,71
9/11/10,Santiam,Clackamas,F,2,C,,73
9/11/10,White River,Wasco,M,3,C,,77
9/15/10,Starkey,Union,F,1,A,46,63
9/16/10,Silvies,Grant,F,1,A,80,74
9/17/10,Heppner,Umatilla,M,6,C,,84
9/19/10,Sumpter,Baker,F,2,A,73,74
9/22/10,Alsea,Benton,F,0,A,46,68
9/22/10,McKenzie,Lane,F,1,A,64,73
9/24/10,Malheur River,Harney,F,2,A,80,76
9/24/10,Juniper,Harney,M,3,A,109,84
9/28/10,Indigo,Lane,M,3,A,102,
9/29/10,Minam,Wallowa,F,3,B,115,
10/1/10,Heppner,Grant,M,1,C,,80
10/2/10,McKenzie,Lane,F,4,B,,66
10/2/10,Fossil,Gilliam,F,1,C,,67
10/2/10,Rogue,Jackson,F,1,A,79,75
10/2/10,Murderers Creek,Grant,F,4,A,90,
10/3/10,Indigo,Douglas,M,3,B,,79
10/3/10,Starkey,Union,M,10,A,120,
10/4/10,Paulina,Deschutes,M,3,C,,75
10/4/10,Siuslaw,Lane,M,7,A,138,79
10/5/10,Siuslaw,Douglas,F,2,C,,76
10/5/10,Santiam,Marion,F,5,C,,78
10/6/10,Paulina,Crook,F,3,A,86,78
10/7/10,Stott Mtn,Polk,F,3,A,76,
10/8/10,Scappoose,Columbia,F,2,A,118,86
10/10/10,Upper Deschutes,Deschutes,M,6,C,,72
10/10/10,Owyhee,Malheur,F,4,A,90,75
10/10/10,Santiam,Marion,M,3,B,106,82
10/11/10,Chetco,Josephine,M,1,C,,58
10/11/10,Dixon,Douglas,F,8,A,,72
10/11/10,Santiam,Clackamas,M,6,C,,83
10/13/10,Biggs,Wasco,F,1,A,72,73
10/13/10,Willamette,Clackamas,M,2,A,126,80
10/16/10,Siuslaw,Lane,F,1,A,60,66
10/16/10,Ukiah,Umatilla,F,4,A,87,67
10/16/10,Indigo,Lane,M,3,A,129,85
10/16/10,Santiam,Linn,M,9,C,,98
10/16/10,Tioga,Douglas,F,2,A,85,
10/17/10,Evans Creek,Douglas,F,2,C,,78
10/17/10,Willamette,Polk,M,1,A,92,82
10/19/10,Evans Creek,Jackson,M,3,A,138,83
10/20/10,Sixes,Coos,M,6,C,,84
10/20/10,Applegate,Josephine,M,6,A,130,86
10/22/10,Mt Emily,Umatilla,F,2,A,86,
10/23/10,Chetco,Josephine,F,4,B,64,71
10/23/10,Santiam,Clackamas,M,1,C,,75
10/26/10,Beulah,Malheur,M,2,A,125,84
10/26/10,Paulina,Deschutes,M,3,A,144,86
10/26/10,McKenzie,Lane,M,1,A,95,
10/27/10,Alsea,Benton,M,0,A,59,68
10/27/10,White River,Hood River,M,3,A,115,81
10/28/10,Whitehorse,Malheur,M,5,A,142,84
10/29/10,Ukiah,Umatilla,F,9,A,81,69
10/29/10,McKenzie,Lane,M,2,B,105,82
10/29/10,Heppner,Grant,F,3,C,,86
10/30/10,Alsea,Benton,F,1,A,90,80
10/30/10,Santiam,Clackamas,F,2,C,,84
10/31/10,Applegate,Josephine,M,1,A,32,54
11/1/10,Alsea,Benton,F,3,A,80,70
11/1/10,McKenzie,Lane,F,5,B,78,79
11/3/10,Columbia Basin,Umatilla,M,2,A,127,71
11/3/10,Fossil,Wheeler,M,5,A,140,80
11/4/10,Applegate,Jackson,M,3,C,,84
11/6/10,Fossil,Wheeler,M,4,C,,87
11/7/10,Silvies,Harney,F,1,B,60,73
11/7/10,Tioga,Douglas,F,8,A,100,75
11/7/10,Interstate,Lake,M,9,A,135,81
11/10/10,Fossil,Wheeler,F,13,A,86,80
11/11/10,Maupin,Wasco,F,0,C,,51
11/11/10,Warner,Lake,F,9,A,98,74
11/12/10,Scappoose,Columbia,M,6,C,,84
11/15/10,Saddle Mtn,Clatsop,M,5,B,158,83
11/15/10,Alsea,Benton,M,5,B,112,89
11/18/10,White River,Hood River,M,1,C,,89
11/19/10,Maury,Crook,F,1,A,80,77
11/19/10,Fossil,Gilliam,M,6,A,,92
11/20/10,Alsea,Lincoln,M,6,A,158,79
11/21/10,Santiam,Clackamas,F,3,B,,69
11/22/10,Fossil,Wheeler,F,14,A,95,79
11/22/10,Ukiah,Union,M,4,A,130,81
11/22/10,Imnaha,Wallowa,F,13,B,93,
11/23/10,Maupin,Wasco,M,0,C,,66
11/23/10,Melrose,Douglas,F,2,A,68,72
11/23/10,Evans Creek,Douglas,M,1,C,,75
11/23/10,Ochoco,Wheeler,M,3,A,125,85
11/23/10,Melrose,Douglas,M,4,A,125,89
11/23/10,Maupin,Wasco,F,7,C,,91
11/24/10,Mt Emily,Union,M,0,A,28,58
11/24/10,Stott Mtn,Polk,F,3,A,87,74
11/25/10,Rogue,Jackson,F,6,A,100,78
11/25/10,Ukiah,Umatilla,M,7,A,,91
11/26/10,McKenzie,Linn,F,2,C,,76
11/26/10,Santiam,Clackamas,M,2,C,,88
11/27/10,Wenaha,Wallowa,F,7,A,100,76
11/29/10,Steens Mtn,Harney,M,6,C,,86
11/30/10,Ukiah,Umatilla,M,2,C,,71
12/1/10,Walla Walla,Umatilla,F,6,A,68,53
12/1/10,Fossil,Wheeler,M,3,A,146,85
12/1/10,Santiam,Clackamas,F,6,C,,86
12/3/10,Steens Mtn,Harney,F,4,C,,76
12/3/10,McKenzie,Lane,F,2,B,80,77
12/4/10,Warner,Lake,M,5,B,138,80
12/5/10,Paulina,Deschutes,M,5,A,176,84
12/5/10,Ukiah,Umatilla,F,2,A,87,
12/10/10,Metolius,Jefferson,M,3,C,,82
12/10/10,Steens Mtn,Harney,M,6,C,,86
12/11/10,Paulina,Deschutes,F,1,C,,66
12/14/10,Starkey,Union,F,0,A,47,59
12/14/10,Melrose,Douglas,F,1,A,60,71
12/16/10,Ukiah,Umatilla,F,1,A,79,66
12/19/10,Ukiah,Umatilla,F,3,C,,66
12/19/10,Ukiah,Umatilla,F,2,A,79,68
12/19/10,Ukiah,Umatilla,F,1,A,82,75
12/19/10,Ukiah,Umatilla,M,8,A,137,80
12/20/10,Steens Mtn,Harney,F,3,A,88,72
12/20/10,Grizzly,Crook,M,3,C,,84
12/20/10,Northside,Grant,F,5,C,,90
12/21/10,Heppner,Umatilla,M,0,A,54,62
12/21/10,Wenaha,Wallowa,F,3,C,,72
12/21/10,Ukiah,Umatilla,M,3,A,70,73
12/22/10,Ukiah,Umatilla,M,2,A,74,67
12/22/10,Rogue,Jackson,M,3,C,,82
12/22/10,Dixon,Douglas,F,3,C,,82
12/22/10,White River,Hood River,M,5,C,,82
12/22/10,Tioga,Coos,M,4,A,120,
12/25/10,Malheur River,Harney,M,3,C,,85
12/25/10,Sumpter,Baker,M,2,A,125,
12/26/10,Wenaha,Union,F,1,A,63,72
12/27/10,Warner,Lake,F,0,A,34,51
12/27/10,Warner,Lake,M,0,A,42,56
12/27/10,Dixon,Jackson,F,3,A,75,71
12/27/10,Steens Mtn,Harney,M,3,A,138,82
12/29/10,Paulina,Deschutes,M,3,A,100,86
12/30/10,Ukiah,Grant,M,2,A,82,74
12/30/10,Santiam,Clackamas,F,7,A,84,75
12/30/10,Fossil,Wheeler,M,3,A,138,82
12/31/10,Saddle Mtn,Clatsop,M,7,B,,83
1/1/11,Ukiah,Grant,F,1,A,67,65
1/1/11,Ukiah,Grant,F,1,A,75,66
1/2/11,Ukiah,Grant,M,2,A,102,71
1/2/11,Starkey,Union,F,3,B,92,74
1/2/11,Ukiah,Umatilla,M,3,A,,79
1/2/11,Santiam,Clackamas,M,1,C,,87
1/3/11,Sled Springs,Wallowa,F,6,C,,76
1/3/11,Ukiah,Umatilla,M,5,A,132,82
1/4/11,Sixes,Curry,F,2,B,,81
1/5/11,Fossil,Gilliam,M,5,A,,89
1/5/11,Wenaha,Wallowa,M,8,A,,90
1/6/11,Chetco,Curry,F,10,A,90,73
1/6/11,Alsea,Lincoln,M,2,A,,76
1/6/11,McKenzie,Lane,M,3,A,118,81
1/7/11,Maupin,Wasco,M,2,C,,85
1/7/11,McKenzie,Linn,M,1,A,88,
1/9/11,Wenaha,Union,F,9,A,,76
1/10/11,Ukiah,Umatilla,F,0,A,33,51
1/10/11,Ukiah,Umatilla,M,0,A,42,54
1/10/11,Ukiah,Umatilla,F,3,A,86,75
1/10/11,Sumpter,Baker,M,3,A,92,77
1/10/11,Lookout Mtn,Baker,M,5,A,125,83
1/10/11,Ukiah,Umatilla,M,2,A,125,84
1/11/11,Ukiah,Umatilla,M,0,A,55,59
1/11/11,Ukiah,Umatilla,M,0,A,61,62
1/11/11,Ukiah,Umatilla,M,8,A,135,77
1/11/11,Ukiah,Umatilla,F,5,A,96,78
1/11/11,Maupin,Wasco,F,12,C,,87
1/11/11,Willamette,Clackamas,M,2,B,,97
1/12/11,Indigo,Douglas,F,1,B,65,73
1/13/11,Sumpter,Baker,F,2,B,78,74
1/13/11,Indigo,Lane,M,7,A,123,82
1/14/11,Ochoco,Wheeler,F,5,A,100,75
1/17/11,Biggs,Wheeler,M,3,A,124,84
1/18/11,Fossil,Wheeler,F,5,A,88,73
1/20/11,Ukiah,Grant,F,1,A,70,69
1/20/11,Grizzly,Jefferson,F,2,A,80,75
1/20/11,Grizzly,Crook,M,3,A,100,75
1/20/11,Ukiah,Grant,F,9,A,85,77
1/21/11,Scappoose,Columbia,M,5,C,,87
1/24/11,Evans Creek,Jackson,F,4,A,84,75
1/25/11,Ukiah,Grant,F,0,A,45,46
1/25/11,Santiam,Clackamas,F,2,A,80,77
1/25/11,Dixon,Douglas,F,0,A,30,
1/26/11,Dixon,Douglas,F,4,A,103,75
1/26/11,Fossil,Morrow,M,2,A,,78
1/28/11,Ukiah,Grant,M,6,A,158,81
1/30/11,White River,Wasco,M,2,C,,90
1/31/11,Willamette,Benton,M,3,A,116,84
2/1/11,Heppner,Morrow,F,1,A,,55
2/1/11,Melrose,Douglas,M,2,A,85,76
2/1/11,Alsea,Polk,F,3,A,101,77
2/1/11,Starkey,Baker,M,3,A,139,85
2/1/11,Willamette,Clackamas,M,3,C,,94
2/8/11,Wenaha,Union,F,8,A,,74
2/8/11,Ukiah,Umatilla,M,10,A,130,81
2/9/11,Ukiah,Grant,F,0,A,24,44
2/9/11,Ukiah,Grant,M,0,A,28,50
2/9/11,Ukiah,Umatilla,F,10,A,105,75
2/10/11,Warner,Lake,F,2,A,58,73
2/11/11,Wagontire,Lake,F,0,A,30,43
2/11/11,Warner,Lake,M,0,A,54,63
2/11/11,Steens Mtn,Harney,M,1,A,90,76
2/11/11,Ukiah,Umatilla,M,5,A,140,82
2/11/11,Santiam,Clackamas,M,3,B,110,90
2/11/11,Steens Mtn,Harney,F,6,A,100,91
2/12/11,Santiam,Clackamas,M,2,A,116,83
2/14/11,Alsea,Polk,F,3,C,,78
2/15/11,Paulina,Klamath,M,0,A,47,
2/16/11,Ukiah,Umatilla,F,2,A,82,73
2/16/11,Wenaha,Union,F,7,A,100,74
2/16/11,Starkey,Union,M,5,A,130,77
2/16/11,Paulina,Klamath,F,8,A,109,81
2/17/11,Steens Mtn,Harney,M,7,A,140,85
2/17/11,Keno,Klamath,M,8,A,156,
2/18/11,Klamath Falls,Klamath,M,3,C,,72
2/18/11,Juniper,Harney,F,1,A,86,73
2/19/11,Steens Mtn,Harney,F,1,A,80,72
2/20/11,Fossil,Wheeler,F,3,A,80,78
2/20/11,Desolation,Grant,M,5,C,,95
2/20/11,Catherine Creek,Union,F,2,B,83,
2/21/11,Interstate,Lake,M,3,C,,80
2/21/11,Interstate,Lake,M,2,C,,87
2/23/11,Grizzly,Jefferson,M,6,C,,86
2/23/11,Steens Mtn,Harney,M,8,A,152,87
2/24/11,Ukiah,Umatilla,F,2,C,,74
2/24/11,White River,Hood River,F,3,C,,76
2/25/11,Chetco,Curry,F,0,A,45,48
2/25/11,Chetco,Curry,F,0,A,45,48
2/25/11,Chetco,Curry,M,0,A,50,52
2/25/11,Grizzly,Jefferson,F,6,B,,75
2/25/11,Ukiah,Umatilla,F,5,C,,77
2/25/11,Melrose,Douglas,M,6,A,145,83
2/25/11,Grizzly,Jefferson,M,3,C,,98
2/25/11,Rogue,Jackson,M,3,C,,98
2/26/11,Catherine Creek,Union,M,5,C,,82
2/26/11,Desolation,Grant,F,4,C,,83
2/26/11,Dixon,Douglas,M,5,B,130,84
2/27/11,Ukiah,Umatilla,F,2,A,80,73
2/27/11,Warner,Lake,F,9,A,90,77
2/27/11,Malheur River,Harney,M,3,C,,84
2/27/11,Warner,Lake,M,4,A,185,89
2/27/11,Lookout Mtn,Baker,F,3,A,92,
2/28/11,Rogue,Jackson,M,0,A,53,67
3/1/11,Siuslaw,Lane,F,1,A,45,62
3/1/11,Ukiah,Umatilla,M,1,A,79,69
3/2/11,Santiam,Marion,M,0,A,47,61
3/3/11,Powers,Coos,F,6,A,95,77
3/4/11,Fossil,Wheeler,M,1,A,137,79
3/5/11,Heppner,Morrow,F,8,B,,76
3/6/11,Sumpter,Baker,M,3,A,113,82
3/12/11,Alsea,Benton,M,6,A,134,83
3/12/11,Silver Lake,Lake,M,5,A,140,84
3/14/11,Owyhee,Malheur,M,4,A,135,84
3/15/11,Steens Mtn,Harney,M,11,C,,94
3/16/11,Heppner,Morrow,F,10,C,,78
3/16/11,Melrose,Douglas,M,2,A,130,79
3/18/11,Steens Mtn,Harney,F,5,C,,74
3/20/11,White River,Wasco,F,1,C,,78
3/20/11,Paulina,Deschutes,F,10,C,,80
3/21/11,Melrose,Douglas,F,2,B,,79
3/23/11,Maury,Crook,F,1,B,35,
3/25/11,Evans Creek,Josephine,M,2,A,133,79
3/27/11,Klamath Falls,Klamath,M,3,C,,84
3/28/11,Steens Mtn,Harney,F,10,C,,80
3/28/11,McKenzie,Lane,M,3,A,141,87
3/30/11,Chetco,Josephine,F,0,A,17,49
3/30/11,Evans Creek,Jackson,M,4,A,132,80
4/1/11,Stott Mtn,Polk,F,0,C,,63
4/5/11,Biggs,Wheeler,F,3,A,84,79
4/6/11,Maury,Deschutes,M,1,A,118,86
4/7/11,Fossil,Gilliam,M,4,A,131,80
4/7/11,Wenaha,Union,M,4,A,150,83
4/8/11,Stott Mtn,Polk,M,0,A,41,55
4/8/11,Stott Mtn,Polk,F,0,A,37,56
4/8/11,Mt Emily,Umatilla,F,2,A,81,69
4/8/11,Mt Emily,Umatilla,F,3,A,84,71
4/8/11,Stott Mtn,Polk,F,7,A,86,76
4/8/11,Mt Emily,Umatilla,M,7,A,160,83
4/10/11,Indigo,Douglas,M,0,A,31,
4/14/11,Fossil,Wheeler,M,3,A,136,81
4/15/11,Applegate,Jackson,M,2,A,106,82
4/15/11,Siuslaw,Lane,M,2,A,,87
4/16/11,Santiam,Linn,F,0,A,54,68
4/16/11,Santiam,Linn,F,2,A,72,70
4/16/11,Santiam,Linn,F,0,A,56,71
4/17/11,Keno,Klamath,M,1,A,89,75
4/19/11,Chetco,Curry,M,3,A,105,78
4/21/11,Willamette,Linn,M,3,A,112,84
4/23/11,Siuslaw,Lane,M,3,A,138,87
4/26/11,McKenzie,Linn,M,3,C,,72
4/27/11,Fossil,Wheeler,F,5,A,70,74
4/27/11,Indigo,Douglas,F,5,A,93,76
5/2/11,Grizzly,Crook,M,2,A,99,73
5/2/11,Metolius,Deschutes,F,2,C,,74
5/3/11,Ukiah,Umatilla,M,1,B,122,72
5/3/11,Willamette,Linn,M,3,A,92,80
5/3/11,Alsea,Lincoln,M,3,C,,87
5/5/11,Tioga,Douglas,F,2,A,72,74
5/6/11,Rogue,Jackson,F,2,A,70,73
5/10/11,Willamette,Linn,F,1,B,42,70
5/10/11,Melrose,Douglas,M,1,B,84,74
5/10/11,Willamette,Lane,F,4,A,77,76
5/10/11,Malheur River,Malheur,M,3,A,135,84
5/12/11,Minam,Wallowa,M,0,A,50,64
5/12/11,Upper Deschutes,Deschutes,M,2,A,117,74
5/13/11,Dixon,Douglas,F,2,A,77,72
5/14/11,Imnaha,Wallowa,M,1,C,,76
5/15/11,Dixon,Douglas,F,1,A,50,66
5/16/11,Steens Mtn,Harney,M,0,C,,58
5/16/11,Steens Mtn,Harney,M,0,C,,58
5/16/11,Steens Mtn,Harney,F,0,C,,58
5/16/11,Steens Mtn,Harney,F,5,C,,78
5/16/11,Melrose,Douglas,M,4,A,80,80
5/17/11,Beulah,Malheur,F,5,A,105,80
5/17/11,McKenzie,Linn,M,4,A,140,84
